id,name,family,mode,bars,steps,subdivision,density,polyphony,minNote,maxNote,colour,tags,bank,harmonyId,studyId,nodeId
"fourth-b8ae789249ae291f04cdda5b","Kaleidoscope R0352 - kit 4b","Kaleidoscope","rhythmic","4","32","2","0.9375","2.066666666666667","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 2spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-30","nmsj94lub_3"
"fourth-c35e1a0b091e87e92657adec","Kaleidoscope R0353 - percussion 1b","Kaleidoscope","rhythmic","1","24","6","0.9166666666666666","2.1818181818181817","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-46","nmsj93mq4_1"
"fourth-d07cc666836e141f68a9186e","Kaleidoscope R0354 - kit 1b","Kaleidoscope","rhythmic","1","12","3","1","2","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 3spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-39","nmsgygm84_6"
"fourth-547afb81aadb51e5df3dec28","Kaleidoscope R0355 - percussion 4b","Kaleidoscope","rhythmic","4","128","8","0.8984375","1.565217391304348","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 8spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-43","nmsgygm84_6"
"fourth-80fae02642d35c5f0b74d602","Kaleidoscope R0356 - percussion 4b","Kaleidoscope","rhythmic","4","64","4","0.84375","2","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-7","nmsgyce1b_3"
"fourth-ea8cfe7134634df43a189e56","Kaleidoscope R0357 - percussion 2b","Kaleidoscope","rhythmic","2","48","6","0.875","1.6666666666666667","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 6spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-1","nmsgygm84_6"
"fourth-1886cba751db07ff44c67fe4","Kaleidoscope R0358 - kit 4b","Kaleidoscope","rhythmic","4","96","6","0.875","1.2619047619047619","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-13","nmsgygm84_6"
"fourth-db757aebeb8bdd6e14ea8d33","Kaleidoscope R0359 - kit 1b","Kaleidoscope","rhythmic","1","24","6","0.9583333333333334","2.0869565217391304","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-58","nmsj94lub_3"
"fourth-915a221d4b74464685817564","Kaleidoscope R0360 - kit 2b","Kaleidoscope","rhythmic","2","16","2","0.6875","1.5454545454545454","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 2spq, open, kit, anchored, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-50","nmsgyce1b_3"
"fourth-5f411c6210c1047e97973ae6","Kaleidoscope R0361 - kit 1b","Kaleidoscope","rhythmic","1","8","2","0.75","2.1666666666666665","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-50","nmsgygm84_6"
"fourth-2ab7429b7760af3b64aab552","Kaleidoscope R0362 - kit 4b","Kaleidoscope","rhythmic","4","64","4","0.859375","2.1454545454545455","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-52","nmsj93mq4_1"
"fourth-c3988ce5f4d12324d00d65b8","Kaleidoscope R0363 - kit 4b","Kaleidoscope","rhythmic","4","48","3","0.7708333333333334","1.4324324324324325","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, triplet, 3spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-54","nmsgyce1b_3"
"fourth-cf5e5f1d114a6bc7ec98f531","Kaleidoscope R0364 - percussion 4b","Kaleidoscope","rhythmic","4","128","8","0.7890625","1.9405940594059405","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 8spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-55","nmsgyce1b_3"
"fourth-9d211bd5a4d22c09ad5aa721","Kaleidoscope R0365 - percussion 4b","Kaleidoscope","rhythmic","4","32","2","0.875","1.7142857142857142","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 2spq, dense, percussion, anchored, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-50","nmsgygm84_6"
"fourth-8c889ab868252846431ed2ee","Kaleidoscope R0366 - kit 4b","Kaleidoscope","rhythmic","4","48","3","0.8333333333333334","1.55","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, triplet, 3spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-1","nmsj94lub_3"
"fourth-7e988662e33003be0a70268d","Kaleidoscope R0367 - kit 2b","Kaleidoscope","rhythmic","2","48","6","0.7083333333333334","1.4705882352941178","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-10","nmsgygm84_6"
"fourth-17d2865477ec328a729e5554","Kaleidoscope R0368 - kit 4b","Kaleidoscope","rhythmic","4","96","6","0.84375","1.5061728395061729","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-17","nmsj93mq4_1"
"fourth-a484fe5ed7627d3b418bc559","Kaleidoscope R0369 - percussion 2b","Kaleidoscope","rhythmic","2","32","4","0.9375","1.8333333333333333","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 4spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-12","nmsj93mq4_1"
"fourth-80a0217fedbe726c32b727a8","Kaleidoscope R0370 - percussion 4b","Kaleidoscope","rhythmic","4","32","2","0.8125","1.5","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 2spq, dense, percussion, anchored, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-2","nmsgygm84_6"
"fourth-511d297e3ac6dcb1dc4d8531","Kaleidoscope R0371 - kit 8b","Kaleidoscope","rhythmic","8","64","2","0.875","2.0535714285714284","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 2spq, dense, kit, anchored, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-4","nmsj94lub_3"
"fourth-054eb26af68507ea68153e66","Kaleidoscope R0372 - kit 0.5b","Kaleidoscope","rhythmic","0.5","8","4","0.75","2.1666666666666665","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-37","nmsj93mq4_1"
"fourth-53223d0f338ba77b7d666ad1","Kaleidoscope R0373 - percussion 1b","Kaleidoscope","rhythmic","1","8","2","1","2.125","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 2spq, dense, percussion, anchored, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-50","nmsj94lub_3"
"fourth-82aebf5059c559cae3a82746","Kaleidoscope R0374 - percussion 1b","Kaleidoscope","rhythmic","1","16","4","0.8125","1.6923076923076923","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, dense, percussion, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-51","nmsgyce1b_3"
"fourth-045f35aafaa114cf23857190","Kaleidoscope R0375 - kit 1b","Kaleidoscope","rhythmic","1","12","3","0.6666666666666666","1.125","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 3spq, open, kit, displaced, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-49","nmsj94lub_3"
"fourth-6aa04225033af61965245431","Kaleidoscope R0376 - kit 4b","Kaleidoscope","rhythmic","4","128","8","0.984375","2.388888888888889","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-62","nmsj93mq4_1"
"fourth-3eab5916cf5dc2e89d5f8e04","Kaleidoscope R0377 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.875","2.357142857142857","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-27","nmsgyce1b_3"
"fourth-5f3ccc4f39ccea73a24e0f7c","Kaleidoscope R0378 - kit 0.5b","Kaleidoscope","rhythmic","0.5","16","8","0.75","1.8333333333333333","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-13","nmsj93mq4_1"
"fourth-f9e81740bc8cd905b7fef28f","Kaleidoscope R0379 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.875","1.4285714285714286","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-30","nmsgygm84_6"
"fourth-883485e5dcc4ad8675b96eab","Kaleidoscope R0380 - kit 8b","Kaleidoscope","rhythmic","8","128","4","0.953125","2.1639344262295084","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-47","nmsgygm84_6"
"fourth-7aa64570fbd74a8bfa6fb274","Kaleidoscope R0381 - kit 4b","Kaleidoscope","rhythmic","4","64","4","0.9375","2.1333333333333333","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-49","nmsj94lub_3"
"fourth-75a697ad00218d5c0c67659e","Kaleidoscope R0382 - kit 1b","Kaleidoscope","rhythmic","1","8","2","0.875","2.4285714285714284","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 2spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-48","nmsj93mq4_1"
"fourth-f07cd3fb6e7326e11a492839","Kaleidoscope R0383 - kit 1b","Kaleidoscope","rhythmic","1","8","2","1","2.125","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-54","nmsgyce1b_3"
"fourth-4f8daca62da2d1f2c90bc448","Kaleidoscope R0384 - kit 2b","Kaleidoscope","rhythmic","2","24","3","0.9166666666666666","1.5454545454545454","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 3spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-1","nmsgygm84_6"
"fourth-6210e8446f0b0a1682eb5670","Kaleidoscope R0385 - kit 8b","Kaleidoscope","rhythmic","8","128","4","0.6875","1.5","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, open, kit, displaced, tight, structure, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-3","nmsj93mq4_1"
"fourth-fae3f8dfaedd1c9a8719633c","Kaleidoscope R0386 - kit 4b","Kaleidoscope","rhythmic","4","128","8","0.859375","1.7454545454545454","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 8spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-20","nmsj94lub_3"
"fourth-6b315c6c79ddb46155e35da2","Kaleidoscope R0387 - kit 2b","Kaleidoscope","rhythmic","2","24","3","0.75","1.7777777777777777","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 3spq, dense, kit, anchored, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-19","nmsgyce1b_3"
"fourth-6d3f5f239b6e16109139206d","Kaleidoscope R0388 - kit 8b","Kaleidoscope","rhythmic","8","64","2","0.8125","1.6923076923076923","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 2spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-32","nmsj94lub_3"
"fourth-ad50458e7f13ca983a0314e3","Kaleidoscope R0389 - kit 8b","Kaleidoscope","rhythmic","8","128","4","0.8125","1.6730769230769231","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-58","nmsj93mq4_1"
"fourth-6eb624c9c115cb7d42d0e3a4","Kaleidoscope R0390 - kit 1b","Kaleidoscope","rhythmic","1","16","4","1","2.125","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-35","nmsj93mq4_1"
"fourth-0bd64dac08a34891f4a1be38","Kaleidoscope R0391 - kit 0.5b","Kaleidoscope","rhythmic","0.5","8","4","1","1.875","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-9","nmsj94lub_3"
"fourth-8821612d04a56506c537a35d","Kaleidoscope R0392 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.6875","1.6363636363636365","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, open, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-5","nmsj93mq4_1"
"fourth-57ed2481946381e206d41266","Kaleidoscope R0393 - kit 2b","Kaleidoscope","rhythmic","2","64","8","0.96875","2.3548387096774195","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 8spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-59","nmsj94lub_3"
"fourth-9502c0903caf4e57faa03c80","Kaleidoscope R0394 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.75","2.5","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, dense, kit, anchored, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-47","nmsj93mq4_1"
"fourth-310e95461f732926159b33bf","Kaleidoscope R0395 - kit 2b","Kaleidoscope","rhythmic","2","64","8","0.921875","2.0677966101694913","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 8spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-29","nmsj94lub_3"
"fourth-40edeebe31d50e9ff614a096","Kaleidoscope R0396 - kit 8b","Kaleidoscope","rhythmic","8","128","4","1","1.90625","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-24","nmsgyce1b_3"
"fourth-cc94f4965092e5e62a77bfdc","Kaleidoscope R0397 - kit 8b","Kaleidoscope","rhythmic","8","256","8","0.75","1.5833333333333333","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 8spq, dense, kit, displaced, tight, structure, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-56","nmsj93mq4_1"
"fourth-a26e98dfbdfcdd9b3e7f233c","Kaleidoscope R0398 - kit 4b","Kaleidoscope","rhythmic","4","64","4","0.921875","1.9152542372881356","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-27","nmsj94lub_3"
"fourth-1f3fee468179b4e1a5bd1b88","Kaleidoscope R0399 - kit 2b","Kaleidoscope","rhythmic","2","32","4","0.875","1.9285714285714286","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-53","nmsj94lub_3"
"fourth-d145e1f6a233ab97b95f6aa2","Kaleidoscope R0400 - kit 2b","Kaleidoscope","rhythmic","2","48","6","0.8125","1.5897435897435896","36","51","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 6spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-20","nmsj94lub_3"
"fourth-097b393f6d09d2d4a548a95c","Kaleidoscope R0401 - kit 0.5b","Kaleidoscope","rhythmic","0.5","8","4","1","1.75","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-3","nmsgygm84_6"
"fourth-f5edc13c65fcfa86e00763d8","Kaleidoscope R0402 - kit 1b","Kaleidoscope","rhythmic","1","24","6","0.9166666666666666","1.7727272727272727","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 6spq, dense, kit, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-45","nmsj93mq4_1"
"fourth-aa31f3b56ff2a146bfdfe49c","Kaleidoscope R0403 - kit 8b","Kaleidoscope","rhythmic","8","128","4","0.78125","1.58","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-8","nmsj94lub_3"
"fourth-f9ebd9d07d2530339c57e595","Kaleidoscope R0404 - kit 2b","Kaleidoscope","rhythmic","2","24","3","0.9166666666666666","1.7272727272727273","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, triplet, 3spq, dense, kit, anchored, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-10","nmsj94lub_3"
"fourth-5b56a4302478f43c0054c76c","Kaleidoscope R0405 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.625","2","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, open, kit, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-47","nmsgygm84_6"
"fourth-49c88b4248b5c780ee140e64","Kaleidoscope R0406 - percussion 8b","Kaleidoscope","rhythmic","8","192","6","0.9166666666666666","1.8181818181818181","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, triplet, 6spq, dense, percussion, displaced, tight, structure, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-2","nmsj93mq4_1"
"fourth-8bb23680908e49bea9bc49e1","Kaleidoscope R0407 - kit 8b","Kaleidoscope","rhythmic","8","128","4","0.828125","2.2641509433962264","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 8bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-31","nmsj94lub_3"
"fourth-8f600b4324f04b64bae2b6d3","Kaleidoscope R0408 - kit 1b","Kaleidoscope","rhythmic","1","16","4","0.6875","1.5454545454545454","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, straight, 4spq, open, kit, displaced, tight, composite, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-38","nmsj94lub_3"
"fourth-e2c3c60124b69fd5b2bfb21f","Kaleidoscope R0409 - kit 0.5b","Kaleidoscope","rhythmic","0.5","8","4","0.875","1.2857142857142858","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, straight, 4spq, dense, kit, displaced, tight, composite, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-24","nmsj94lub_3"
"fourth-085013a40ddee4f6d260cca5","Kaleidoscope R0410 - kit 2b","Kaleidoscope","rhythmic","2","16","2","0.9375","1.8666666666666667","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 2bar, straight, 2spq, dense, kit, anchored, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-13","nmsgyce1b_3"
"fourth-805f0bdac3494c5139b3b022","Kaleidoscope R0411 - kit 4b","Kaleidoscope","rhythmic","4","64","4","0.78125","1.5","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 4bar, straight, 4spq, dense, kit, displaced, tight, cell, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-34","nmsgygm84_6"
"fourth-071a6c931a328e1eaf029844","Kaleidoscope R0412 - kit 1b","Kaleidoscope","rhythmic","1","12","3","0.75","1.5555555555555556","36","42","#E58DB8","factory, rn, kaleidoscope, rhythmic, 1bar, triplet, 3spq, dense, kit, anchored, tight, structure, 8lane, 3bit","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-15","nmsj93mq4_1"
"fourth-c349e5713b29b853167d4f99","Kaleidoscope R0413 - percussion 0.5b","Kaleidoscope","rhythmic","0.5","12","6","0.9166666666666666","1.7272727272727273","39","45","#E58DB8","factory, rn, kaleidoscope, rhythmic, 0.5bar, triplet, 6spq, dense, percussion, displaced, tight, cell, 8lane, 3bit, even","banks/08-kaleidoscope-rhythmic.nseqbank","","fourth-atlas-3-39","nmsgygm84_6"
